,Gebiedscode,meting,date,doy,dop,plastic_6_packringen,plastic_tassen,plastic_kleine_plastic_tasjes,plastic_drankflessen_groterdan_halveliter,plastic_drankflessen_kleinerdan_halveliter,plastic_wikkels_van_drankflessen,plastic_verpakking_van_schoonmaakmiddelen,plastic_voedselverpakkingen_frietbakjes_etc,plastic_cosmeticaverpakkingen,plastic_motorolieverpakking_groterdan50cm,plastic_jerrycans,plastic_kratten,plastic_auto_onderdelen,plastic_doppen_en_deksels,plastic_aanstekers,plastic_speelgoed,plastic_plastic_bekers_of_delen_daarvan,plastic_netzakken,plastic_handschoenen_huishoudelijk,plastic_handschoenen_professioneel,plastic_touw_diameter_groterdan_1cm,plastic_touw_diameter_kleinerdan_1cm,plastic_sportvisspullen,plastic_breekstaafjes,plastic_emmers,plastic_industrieel_verpakkingsmateriaal,plastic_helmen,plastic_geweerpatronen,plastic_schoenen,plastic_plastic_stukjes_0_2_5cm_hard_plastic,plastic_plastic_stukjes_2_5_50cm_hard_plastic,plastic_plastic_stukjes_0_2_5cm_zacht_plastic,plastic_plastic_stukjes_2_5_50cm_zacht_plastic,plastic_overig_plastic,plastic_piepschuim_0_2_5cm,plastic_piepschuim_2_5_50cm,plastic_piepschuim_voedselverpakkingen,plastic_plastic_folies_groterdan_50cm,plastic_hard_plastic_groterdan_50cm,plastic_rietjes,plastic_snoep_snack_chipsverpakking,plastic_piepschuim_groterdan_50cm,plastic_piepschuim_bekers,plastic_bestek,plastic_biofilm_waterfiltertjes,plastic_kitspuiten,plastic_kunststof_band_tiewraps,plastic_lolliestokjes,plastic_motorolieverpakking_kleinerdan50cm,plastic_vuilniszakken,plastic_schrijfwaren,plastic_visdraad,plastic_vuurwerk,plastic_borden_new,plastic_roerstaafjes_new,plastic_bloempotten_new,plastic_plakband_new,rubber_ballonnen,rubber_banden,rubber_overig_rubber,textiel_kleding,textiel_vloerbedekking,textiel_schoeisel,textiel_overig_textiel,papier_tassen,papier_karton,papier_sigarettenverpakking,papier_sigarettenfilters,papier_kartonnen_bekers,papier_kranten,papier_papier_overig,papier_drankkarton,papier_ondefinieerbaar,hout_kurk,hout_pellets,hout_ijsstokjes,hout_kwasten,hout_overig_hout_keinderdan_50cm,hout_overig_hout_groterdan_50cm,metaal_aluminiumfolie,metaal_capsules,metaal_drankblikjes,metaal_elektriciteitsdraad,metaal_oud_ijzer,metaal_kroonkurken,metaal_oliedrum,metaal_omheinigsdraad_prikkeldraad,metaal_spuitbussen,metaal_verfblik,metaal_vislood,metaal_voedselblikken,metaal_wegwerpbarbecues,metaal_overig_metaal_kleinerdan_50cm,metaal_overig_metaal_groterdan_50cm,glas_flessen_pottten,glas_lampen_tl_lampen,glas_overig_glas,sanitair_cosmetica,sanitair_plastic_wattenstaafjes,sanitair_kartonnen_wattenstaafjes,sanitair_vochtige_doekjes,sanitair_condooms,sanitair_maandverband_en_verpakkingen_ervan,sanitair_plastic_kam_borstel,sanitair_tampons_en_tamponapplicators,sanitair_tissues_wc_papier,sanitair_toiletverfrissers,sanitair_overig_sanitair,medisch_verpakkingen,medisch_spuiten,medisch_overig_medisch,granulaat_korrels,sum_plastic,sum_rubber,sum_textiel,sum_papier,sum_hout,sum_metaal,sum_glas,sum_sanitair,sum_medisch
120,M(033a)R-LINL,1,20180126,26.0,390.0,0.0,0.0,0.0,9.0,25.0,0.0,1.0,38.0,4.0,0.0,0.0,0.0,0.0,62.0,7.0,16.0,3.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,63.0,95.0,25.0,2.0,0.0,123.0,,,1.0,,21.0,,,8.0,,0.0,0.0,,0.0,,7.0,0.0,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,63.0,,,1.0,8.0,0.0,4.0,,1.0,0.0,0.0,0.0,2.0,2.0,616.0,1.0,0.0,2.0,0.0,5.0,1.0,77.0,2.0
121,M(032a)R-LINL,1,20180222,53.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,11.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,65.0,20.0,212.0,78.0,1.0,0.0,20.0,,,0.0,,12.0,,,1.0,,0.0,0.0,,0.0,,1.0,0.0,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,14.0,,,2.0,12.0,0.0,2.0,,0.0,0.0,0.0,0.0,1.0,262.0,706.0,2.0,0.0,4.0,1.0,1.0,0.0,30.0,1.0
122,M(028a)L-LIBE,1,20180213,44.0,408.0,0.0,0.0,3.0,4.0,4.0,10.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,101.0,3.0,5.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,47.0,62.0,0.0,0.0,275.0,0.0,16.0,,,0.0,,18.0,,,4.0,,0.0,0.0,,0.0,,2.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,19.0,,,1.0,4.0,0.0,4.0,,0.0,1.0,1.0,1.0,5.0,450.0,1031.0,0.0,1.0,1.0,3.0,5.0,0.0,29.0,7.0
123,M(027a)L-LIBE,1,20180415,105.0,469.0,0.0,0.0,25.0,20.0,10.0,0.0,0.0,25.0,0.0,0.0,5.0,0.0,0.0,40.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,125.0,65.0,620.0,250.0,70.0,0.0,55.0,,,0.0,,70.0,,,10.0,,0.0,0.0,,0.0,,5.0,0.0,,,,,,0.0,0.0,15.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,,0.0,0.0,0.0,0.0,55.0,30.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,25.0,0.0,5.0,,0.0,5.0,0.0,0.0,20.0,250.0,1665.0,15.0,40.0,5.0,85.0,30.0,0.0,35.0,20.0
124,M(026a)R-LINL,1,20180223,54.0,418.0,1.0,0.0,1.0,1.0,4.0,4.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,30.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,92.0,44.0,90.0,153.0,4.0,0.0,27.0,,,1.0,,62.0,,,7.0,,0.0,3.0,,0.0,,1.0,0.0,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,2.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.0,,,0.0,20.0,0.0,0.0,,2.0,16.0,1.0,0.0,8.0,283.0,851.0,1.0,3.0,1.0,7.0,1.0,0.0,47.0,9.0
125,M(025a)L-LIBE,1,20180310,69.0,433.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,250.0,250.0,3.0,0.0,1.0,,,0.0,,3.0,,,1.0,,0.0,0.0,,0.0,,0.0,0.0,,,,,,0.0,0.0,1.0,2.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,668.0,1.0,14.0,0.0,0.0,14.0,1.0,2.0,1.0
126,M(024a)L-LIBE,1,20180227,58.0,422.0,0.0,6.0,0.0,5.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,11.0,8.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,130.0,400.0,0.0,0.0,2.0,,,0.0,,0.0,,,0.0,,0.0,1.0,,0.0,,0.0,0.0,,,,,,0.0,0.0,3.0,5.0,1.0,0.0,6.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,,0.0,0.0,0.0,0.0,4.0,1.0,40.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,1.0,17.0,0.0,0.0,,0.0,4.0,0.0,0.0,0.0,0.0,585.0,3.0,12.0,8.0,5.0,44.0,0.0,22.0,0.0
127,M(021a)L-LIBE,1,20180218,49.0,413.0,0.0,0.0,0.0,5.0,2.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,23.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,31.0,8.0,55.0,1.0,0.0,4.0,,,10.0,,13.0,,,10.0,,0.0,1.0,,0.0,,2.0,0.0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,15.0,1.0,0.0,0.0,1.0,21.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,5.0,,,0.0,16.0,0.0,0.0,,1.0,4.0,2.0,0.0,4.0,0.0,185.0,1.0,2.0,38.0,2.0,13.0,1.0,26.0,6.0
128,M(020a)L-LIBE,1,20180219,50.0,414.0,0.0,0.0,6.0,3.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,1.0,9.0,2.0,0.0,0.0,3.0,0.0,1.0,1.0,13.0,15.0,60.0,111.0,1.0,0.0,12.0,,,4.0,,40.0,,,2.0,,0.0,1.0,,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,2.0,0.0,2.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,,5.0,,,0.0,32.0,0.0,2.0,,0.0,1.0,0.0,1.0,0.0,0.0,305.0,0.0,20.0,1.0,1.0,4.0,4.0,40.0,1.0
129,M(017a)R-LINL,1,20180221,52.0,416.0,0.0,2.0,13.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,14.0,13.0,47.0,0.0,0.0,15.0,,,1.0,,8.0,,,6.0,,0.0,0.0,,0.0,,0.0,0.0,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,,2.0,,,0.0,2.0,0.0,3.0,,0.0,3.0,1.0,0.0,6.0,0.0,170.0,1.0,1.0,1.0,0.0,7.0,4.0,10.0,7.0
130,M(015a)R-LINL,1,20180217,48.0,412.0,0.0,11.0,22.0,1.0,1.0,6.0,0.0,24.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,7.0,7.0,4.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,21.0,3.0,76.0,32.0,0.0,8.0,,,0.0,,18.0,,,4.0,,0.0,1.0,,0.0,,0.0,0.0,,,,,,0.0,1.0,0.0,19.0,0.0,0.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,12.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,6.0,2.0,6.0,8.0,0.0,18.0,,0.0,,,0.0,4.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,76.0,348.0,1.0,61.0,4.0,2.0,41.0,26.0,6.0,0.0
131,M(012a)L-LIBE,1,20180304,63.0,427.0,0.0,0.0,3.0,20.0,13.0,2.0,1.0,37.0,6.0,0.0,1.0,0.0,2.0,164.0,9.0,5.0,19.0,7.0,0.0,0.0,4.0,36.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,96.0,541.0,1273.0,21.0,0.0,145.0,,,84.0,,291.0,,,26.0,,0.0,0.0,,0.0,,4.0,0.0,,,,,,3.0,0.0,1.0,1.0,1.0,0.0,421.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,,3.0,0.0,0.0,0.0,12.0,8.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,46.0,,,2.0,98.0,0.0,2.0,,2.0,9.0,7.0,0.0,0.0,29.0,2917.0,4.0,423.0,5.0,23.0,11.0,4.0,159.0,7.0
132,M(011a)R-LINL,1,20180218,49.0,413.0,0.0,2.0,12.0,3.0,4.0,4.0,1.0,10.0,3.0,0.0,0.0,0.0,0.0,12.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,7.0,91.0,68.0,2.0,0.0,13.0,,,10.0,,11.0,,,2.0,,0.0,0.0,,0.0,,0.0,0.0,,,,,,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,15.0,291.0,1.0,4.0,0.0,0.0,3.0,3.0,0.0,1.0
133,M(010a)L-LIBE,1,20180213,44.0,408.0,1.0,5.0,11.0,9.0,40.0,13.0,4.0,62.0,10.0,1.0,1.0,0.0,0.0,92.0,14.0,14.0,21.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,123.0,,,0.0,,35.0,,,5.0,,0.0,4.0,,4.0,,3.0,0.0,,,,,,0.0,0.0,0.0,3.0,0.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,,,1.0,27.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,4.0,524.0,0.0,37.0,0.0,4.0,5.0,0.0,34.0,0.0
134,M(006b)R-REFE,1,20180309,68.0,432.0,0.0,1.0,12.0,20.0,5.0,32.0,4.0,35.0,13.0,0.0,2.0,0.0,0.0,205.0,10.0,48.0,25.0,3.0,1.0,0.0,2.0,0.0,4.0,0.0,10.0,18.0,0.0,2.0,0.0,116.0,80.0,77.0,30.0,121.0,0.0,114.0,,,0.0,,85.0,,,13.0,,0.0,5.0,,0.0,,6.0,0.0,,,,,,3.0,0.0,1.0,2.0,2.0,7.0,4.0,0.0,4.0,7.0,1.0,0.0,0.0,1.0,4.0,,3.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,1.0,17.0,,112.0,,,3.0,4.0,0.0,17.0,,1.0,13.0,0.0,3.0,4.0,10.0,1109.0,4.0,15.0,17.0,5.0,14.0,21.0,150.0,7.0
135,M(006a)L-LIBE,1,20180220,51.0,415.0,0.0,1.0,3.0,2.0,20.0,10.0,0.0,131.0,2.0,0.0,0.0,0.0,0.0,26.0,1.0,6.0,18.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,6.0,52.0,300.0,200.0,1.0,0.0,183.0,,,0.0,,16.0,,,2.0,,0.0,1.0,,0.0,,5.0,0.0,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,15.0,,,0.0,53.0,0.0,0.0,,2.0,1.0,0.0,0.0,6.0,5.0,1013.0,2.0,400.0,0.0,3.0,12.0,1.0,71.0,6.0
136,M(005a)R-LINL,1,20180227,58.0,422.0,0.0,0.0,0.0,19.0,67.0,7.0,1.0,162.0,0.0,0.0,0.0,0.0,0.0,147.0,10.0,32.0,19.0,1.0,2.0,0.0,7.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,300.0,84.0,300.0,200.0,0.0,0.0,400.0,,,0.0,,64.0,,,26.0,,0.0,2.0,,0.0,,4.0,0.0,,,,,,1.0,0.0,0.0,2.0,0.0,2.0,250.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,,95.0,,,0.0,33.0,0.0,1.0,,1.0,12.0,3.0,0.0,3.0,98.0,1956.0,1.0,254.0,2.0,4.0,13.0,6.0,142.0,6.0
137,M(004a)R-LINL,1,20180218,49.0,413.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,14.0,5.0,0.0,0.0,0.0,0.0,35.0,2.0,2.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,15.0,12.0,5.0,152.0,3.0,0.0,235.0,,,1.0,,2.0,,,0.0,,0.0,1.0,,0.0,,0.0,0.0,,,,,,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,77.0,,,0.0,3.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,2.0,511.0,2.0,1.0,2.0,0.0,1.0,1.0,81.0,0.0
138,M(003a)R-LINL,1,20180220,51.0,415.0,0.0,0.0,0.0,22.0,30.0,21.0,1.0,20.0,1.0,0.0,0.0,0.0,0.0,41.0,3.0,5.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,35.0,24.0,53.0,52.0,0.0,0.0,130.0,,,1.0,,41.0,,,3.0,,0.0,0.0,,3.0,,0.0,0.0,,,,,,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,,0.0,0.0,0.0,1.0,42.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,63.0,,,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,0.0,0.0,22.0,519.0,3.0,3.0,5.0,56.0,2.0,2.0,65.0,1.0
141,W(085a)L-NBNL,2,20181028,301.0,665.0,0.0,0.0,0.0,9.0,9.0,2.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,32.0,2.0,0.0,2.0,0.0,0.0,2.0,20.0,57.0,2.0,0.0,2.0,7.0,0.0,0.0,0.0,102.0,7.0,0.0,0.0,57.0,0.0,5.0,0.0,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,2.0,34.0,2.0,0.0,0.0,,,,,0.0,0.0,2.0,4.0,0.0,2.0,0.0,0.0,7.0,0.0,14.0,5.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,22.0,2.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,14.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,417.0,2.0,6.0,37.0,24.0,17.0,23.0,4.0,0.0
142,W(079a)R-ZHNL,2,20181101,305.0,669.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,10.0,22.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,16.0,15.0,10.0,0.0,0.0
143,W(078a)R-ZHNL,2,20181021,294.0,658.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,7.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0,9.0,0.0,7.0,9.0,0.0,0.0,3.0,0.0,0.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,7.0,0.0,,,,,0.0,3.0,7.0,3.0,0.0,5.0,0.0,0.0,0.0,17.0,246.0,0.0,0.0,7.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,15.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,9.0,0.0,9.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,124.0,10.0,8.0,276.0,3.0,45.0,18.0,18.0,0.0
144,W(075a)R-GENL,2,20181104,308.0,672.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,36.0,29.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,15.0,1.0,,,,,4.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,52.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,114.0,7.0,1.0,58.0,1.0,15.0,16.0,1.0,1.0
145,W(077a)R-GENL,2,20181102,306.0,670.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,3.0,3.0,63.0,3.0,5.0,5.0,6.0,0.0
146,W(074b)R-REFE,2,20181118,322.0,686.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,39.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,,,,,5.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,85.0,6.0,4.0,4.0,0.0,1.0,3.0,9.0,2.0
147,W(074a)R-GENL,2,20181010,283.0,647.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,2.0,4.0,1.0,2.0,0.0
